symbol,date,high,low,open,close,volume,adjclose
COKE,2016-08-05,144.0399932861328,141.89999389648438,142.94000244140625,142.35000610351562,43900.0,141.24522399902344
COKE,2016-08-04,144.0,141.3000030517578,143.22999572753906,142.27000427246094,36000.0,141.16587829589844
COKE,2016-08-03,143.92999267578125,140.4600067138672,142.5,142.4199981689453,56700.0,141.31471252441406
COKE,2016-08-02,146.22999572753906,142.07000732421875,145.11000061035156,142.60000610351562,109000.0,141.49331665039062
COKE,2016-08-01,145.22999572753906,140.72999572753906,141.82000732421875,144.50999450683594,85200.0,143.3884735107422
COKE,2016-07-29,145.82000732421875,140.10000610351562,144.35000610351562,142.41000366210938,205800.0,141.3048095703125
COKE,2016-07-28,144.1999969482422,141.32000732421875,141.72999572753906,143.94000244140625,88500.0,142.8229217529297
COKE,2016-07-27,147.5800018310547,140.10000610351562,147.0,141.72999572753906,181000.0,140.63006591796875
COKE,2016-07-26,149.22999572753906,147.02999877929688,148.6699981689453,147.6199951171875,57800.0,146.2262725830078
COKE,2016-07-25,151.5800018310547,147.3800048828125,150.11000061035156,148.42999267578125,37200.0,147.0286407470703
COKE,2016-07-22,151.27999877929688,146.94000244140625,146.99000549316406,149.3000030517578,57900.0,147.8904266357422
COKE,2016-07-21,148.64999389648438,145.5,147.8699951171875,147.05999755859375,71100.0,145.67156982421875
COKE,2016-07-20,152.25999450683594,145.10000610351562,146.5800018310547,148.61000061035156,157000.0,147.2069549560547
COKE,2016-07-19,147.91000366210938,143.5399932861328,143.86000061035156,146.3699951171875,92000.0,144.98809814453125
COKE,2016-07-18,144.99000549316406,141.52999877929688,144.08999633789062,144.69000244140625,128500.0,143.32395935058594
COKE,2016-07-15,147.27000427246094,142.82000732421875,146.3800048828125,144.11000061035156,162300.0,142.7494354248047
COKE,2016-07-14,148.75,145.16000366210938,147.4199981689453,146.3800048828125,136600.0,144.9980010986328
COKE,2016-07-13,148.2899932861328,144.8000030517578,145.83999633789062,146.89999389648438,72800.0,145.51309204101562
COKE,2016-07-12,148.1199951171875,144.10000610351562,145.92999267578125,146.4499969482422,96500.0,145.0673370361328
COKE,2016-07-11,147.64999389648438,144.6199951171875,144.64999389648438,145.92999267578125,54100.0,144.55223083496094
COKE,2016-07-08,147.1199951171875,144.30999755859375,144.4499969482422,145.30999755859375,68500.0,143.9381103515625
COKE,2016-07-07,145.42999267578125,143.3000030517578,144.47000122070312,144.2899932861328,41900.0,142.92771911621094
COKE,2016-07-06,145.91000366210938,138.80999755859375,145.44000244140625,144.75999450683594,100600.0,143.39328002929688
COKE,2016-07-05,146.8300018310547,142.72000122070312,144.8800048828125,145.44000244140625,79300.0,144.06687927246094
COKE,2016-07-01,146.9499969482422,144.25999450683594,146.9499969482422,144.82000732421875,75600.0,143.45272827148438
COKE,2016-06-30,147.52000427246094,143.1199951171875,143.3300018310547,147.47000122070312,123100.0,146.07769775390625
COKE,2016-06-29,143.3699951171875,139.05999755859375,141.2899932861328,142.52000427246094,97200.0,141.1744384765625
COKE,2016-06-28,142.55999755859375,139.3699951171875,142.22999572753906,140.02999877929688,105700.0,138.70794677734375
COKE,2016-06-27,143.3000030517578,138.02000427246094,139.19000244140625,141.08999633789062,123700.0,139.7579345703125
COKE,2016-06-24,141.36000061035156,133.1999969482422,135.13999938964844,140.58999633789062,129700.0,139.26266479492188
COKE,2016-06-23,141.4600067138672,139.44000244140625,140.82000732421875,140.1199951171875,58500.0,138.797119140625
COKE,2016-06-22,140.8800048828125,139.0,140.8800048828125,140.25,67000.0,138.9258575439453
COKE,2016-06-21,143.1199951171875,139.75999450683594,143.1199951171875,141.10000610351562,64800.0,139.7678680419922
COKE,2016-06-20,143.27000427246094,139.14999389648438,141.7899932861328,142.41000366210938,105000.0,141.0655059814453
COKE,2016-06-17,141.50999450683594,139.1300048828125,140.07000732421875,140.52999877929688,200800.0,139.20323181152344
COKE,2016-06-16,140.72000122070312,130.0,131.3800048828125,140.52999877929688,238700.0,139.20323181152344
COKE,2016-06-15,133.9600067138672,127.33000183105469,128.66000366210938,132.35000610351562,180900.0,131.1004638671875
COKE,2016-06-14,128.9600067138672,123.01000213623047,124.48999786376953,127.27999877929688,142800.0,126.07832336425781
COKE,2016-06-13,125.94000244140625,120.5,122.30000305175781,124.25,122400.0,123.0769271850586
COKE,2016-06-10,122.12000274658203,119.80000305175781,121.20999908447266,121.91000366210938,70600.0,120.75902557373047
COKE,2016-06-09,124.73999786376953,121.25,124.23999786376953,121.77999877929688,95300.0,120.63025665283203
COKE,2016-06-08,124.94999694824219,123.04000091552734,123.66000366210938,124.27999877929688,100300.0,123.10664367675781
COKE,2016-06-07,126.76000213623047,123.36000061035156,126.47000122070312,123.83000183105469,134800.0,122.66090393066406
COKE,2016-06-06,127.66000366210938,123.98999786376953,124.0999984741211,125.95999908447266,118300.0,124.77078247070312
COKE,2016-06-03,125.77999877929688,123.45999908447266,124.54000091552734,124.2699966430664,59700.0,123.09673309326172
COKE,2016-06-02,125.69999694824219,123.5199966430664,125.66999816894531,124.55999755859375,84500.0,123.38400268554688
COKE,2016-06-01,126.25,123.01000213623047,123.27999877929688,124.91999816894531,269700.0,123.7406005859375
COKE,2016-05-31,128.32000732421875,123.5,128.32000732421875,123.5,163100.0,122.33401489257812
COKE,2016-05-27,127.66999816894531,122.5,122.76000213623047,126.95999908447266,137700.0,125.7613525390625
COKE,2016-05-26,125.88999938964844,122.87999725341797,125.88999938964844,123.19000244140625,84000.0,122.02693939208984
COKE,2016-05-25,128.9199981689453,125.52999877929688,128.9199981689453,125.81999969482422,76900.0,124.63211059570312
COKE,2016-05-24,131.0,126.91000366210938,129.72999572753906,128.0500030517578,207700.0,126.84105682373047
COKE,2016-05-23,132.5,128.0500030517578,129.55999755859375,128.5500030517578,241800.0,127.33634948730469
COKE,2016-05-20,129.25999450683594,123.88999938964844,126.6500015258789,128.6999969482422,201900.0,127.48490905761719
COKE,2016-05-19,134.16000366210938,125.70999908447266,134.0800018310547,126.5999984741211,306300.0,125.40473937988281
COKE,2016-05-18,135.69000244140625,129.0,133.97999572753906,134.08999633789062,269800.0,132.82400512695312
COKE,2016-05-17,138.66000366210938,131.50999450683594,138.07000732421875,133.25999450683594,359300.0,132.00186157226562
COKE,2016-05-16,149.5,137.5,148.86000061035156,138.72000122070312,416300.0,137.41033935546875
COKE,2016-05-13,150.97999572753906,147.5,148.86000061035156,148.72999572753906,48000.0,147.3258056640625
COKE,2016-05-12,151.27999877929688,147.22000122070312,148.11000061035156,149.27000427246094,119600.0,147.8607177734375
COKE,2016-05-11,165.30999755859375,144.58999633789062,165.30999755859375,146.17999267578125,317600.0,144.79986572265625
COKE,2016-05-10,167.94000244140625,165.1199951171875,165.80999755859375,166.99000549316406,32700.0,165.41342163085938
COKE,2016-05-09,167.3699951171875,164.57000732421875,166.32000732421875,165.6999969482422,59000.0,164.13560485839844
COKE,2016-05-06,165.80999755859375,163.67999267578125,165.7899932861328,165.72000122070312,26700.0,164.1553955078125
COKE,2016-05-05,166.0500030517578,163.0,163.57000732421875,165.57000732421875,33500.0,164.00682067871094
COKE,2016-05-04,164.7100067138672,159.97000122070312,161.3000030517578,164.0,53400.0,162.45164489746094
COKE,2016-05-03,164.4600067138672,160.5500030517578,163.33999633789062,161.5500030517578,65300.0,160.02479553222656
COKE,2016-05-02,164.50999450683594,158.5,159.10000610351562,164.36000061035156,61500.0,162.80825805664062
COKE,2016-04-29,159.85000610351562,157.52999877929688,159.02000427246094,159.3699951171875,31800.0,157.86534118652344
COKE,2016-04-28,161.89999389648438,157.5500030517578,159.77999877929688,158.25,93800.0,156.75592041015625
COKE,2016-04-27,162.44000244140625,159.66000366210938,161.0,160.4199981689453,84200.0,158.90545654296875
COKE,2016-04-26,163.52000427246094,159.6300048828125,161.9499969482422,160.94000244140625,105800.0,159.17286682128906
COKE,2016-04-25,162.61000061035156,158.1999969482422,158.94000244140625,162.3000030517578,51100.0,160.5179901123047
COKE,2016-04-22,161.52999877929688,158.10000610351562,159.66000366210938,160.9199981689453,101400.0,159.15310668945312
COKE,2016-04-21,165.6199951171875,157.6999969482422,163.77000427246094,159.5,201600.0,157.74871826171875
COKE,2016-04-20,166.99000549316406,163.7100067138672,166.32000732421875,164.4199981689453,96200.0,162.6146697998047
COKE,2016-04-19,167.4199981689453,160.9600067138672,163.38999938964844,166.6199951171875,77700.0,164.79049682617188
COKE,2016-04-18,163.08999633789062,160.1699981689453,160.80999755859375,162.4499969482422,72400.0,160.66632080078125
COKE,2016-04-15,163.94000244140625,161.25,162.77000427246094,161.5800018310547,37300.0,159.8058624267578
COKE,2016-04-14,164.64999389648438,162.00999450683594,164.0,163.1699981689453,81700.0,161.37840270996094
COKE,2016-04-13,164.6999969482422,162.19000244140625,163.22999572753906,163.6999969482422,70900.0,161.90257263183594
COKE,2016-04-12,164.44000244140625,161.27000427246094,162.4499969482422,163.63999938964844,52600.0,161.84323120117188
COKE,2016-04-11,165.50999450683594,160.16000366210938,164.91000366210938,162.97000122070312,68700.0,161.18060302734375
COKE,2016-04-08,166.4199981689453,162.2899932861328,163.92999267578125,165.91000366210938,76000.0,164.08831787109375
COKE,2016-04-07,164.6699981689453,161.6199951171875,163.3000030517578,163.4600067138672,59900.0,161.66522216796875
COKE,2016-04-06,163.97999572753906,160.6199951171875,161.58999633789062,163.13999938964844,84300.0,161.3487548828125
COKE,2016-04-05,163.10000610351562,160.60000610351562,162.7899932861328,161.0,26200.0,159.23223876953125
COKE,2016-04-04,166.97000122070312,159.1300048828125,163.1199951171875,163.6999969482422,64400.0,161.90257263183594
COKE,2016-04-01,162.97999572753906,158.02000427246094,158.75999450683594,162.69000244140625,118100.0,160.90367126464844
COKE,2016-03-31,163.99000549316406,159.27000427246094,163.5,159.75999450683594,29700.0,158.005859375
COKE,2016-03-30,164.69000244140625,161.0500030517578,164.00999450683594,163.74000549316406,69100.0,161.94215393066406
COKE,2016-03-29,164.99000549316406,156.25,156.30999755859375,164.6199951171875,99600.0,162.81248474121094
COKE,2016-03-28,160.60000610351562,156.25999450683594,160.0,156.3699951171875,33600.0,154.653076171875
COKE,2016-03-24,163.44000244140625,158.0,162.16000366210938,159.25,27300.0,157.50143432617188
COKE,2016-03-23,166.1300048828125,161.3000030517578,165.0,162.27000427246094,50900.0,160.48831176757812
COKE,2016-03-22,166.99000549316406,164.47999572753906,166.24000549316406,164.49000549316406,41800.0,162.6839141845703
COKE,2016-03-21,171.39999389648438,163.58999633789062,170.80999755859375,166.8000030517578,62400.0,164.96853637695312
COKE,2016-03-18,174.5,171.0,174.1199951171875,171.14999389648438,72600.0,169.27078247070312
COKE,2016-03-17,174.3300018310547,172.0500030517578,173.27999877929688,173.44000244140625,27900.0,171.53565979003906
COKE,2016-03-16,174.86000061035156,167.30999755859375,168.19000244140625,173.97999572753906,31700.0,172.0697021484375
COKE,2016-03-15,173.0399932861328,166.1199951171875,173.0399932861328,169.14999389648438,41300.0,167.29273986816406
COKE,2016-03-14,176.89999389648438,171.72999572753906,176.85000610351562,173.02999877929688,33900.0,171.13015747070312
COKE,2016-03-11,180.27999877929688,175.0,179.75,175.85000610351562,31000.0,173.91920471191406
COKE,2016-03-10,184.1999969482422,175.19000244140625,184.1999969482422,178.1199951171875,27000.0,176.1642608642578
COKE,2016-03-09,179.86000061035156,176.60000610351562,178.39999389648438,178.10000610351562,30600.0,176.14447021484375
COKE,2016-03-08,180.49000549316406,176.0399932861328,177.36000061035156,178.08999633789062,36000.0,176.1345977783203
COKE,2016-03-07,180.97000122070312,176.2100067138672,176.86000061035156,178.1699981689453,78400.0,176.21371459960938
COKE,2016-03-04,177.77000427246094,175.25,177.77000427246094,176.8699951171875,45200.0,174.927978515625
COKE,2016-03-03,177.86000061035156,172.11000061035156,172.72000122070312,177.61000061035156,107700.0,175.65985107421875
COKE,2016-03-02,179.5500030517578,172.02999877929688,178.16000366210938,173.3000030517578,90900.0,171.3971710205078
COKE,2016-03-01,179.86000061035156,175.61000061035156,176.47000122070312,178.1999969482422,93100.0,176.2433624267578
COKE,2016-02-29,176.05999755859375,172.0500030517578,173.02000427246094,174.72000122070312,77100.0,172.80160522460938
COKE,2016-02-26,177.55999755859375,171.97999572753906,176.24000549316406,173.6199951171875,57100.0,171.71368408203125
COKE,2016-02-25,179.77000427246094,172.52000427246094,174.1999969482422,176.69000244140625,70700.0,174.74996948242188
COKE,2016-02-24,174.0,169.69000244140625,169.69000244140625,173.22999572753906,52100.0,171.32794189453125
COKE,2016-02-23,173.75,164.19000244140625,168.7100067138672,171.19000244140625,127300.0,169.3103485107422
COKE,2016-02-22,179.0500030517578,167.63999938964844,178.0,167.97000122070312,130700.0,166.12570190429688
COKE,2016-02-19,177.99000549316406,168.72999572753906,169.97999572753906,177.0,46800.0,175.05654907226562
COKE,2016-02-18,171.80999755859375,165.41000366210938,169.19000244140625,168.72000122070312,44400.0,166.86746215820312
COKE,2016-02-17,170.97000122070312,165.0,165.3000030517578,169.14999389648438,59900.0,167.29273986816406
COKE,2016-02-16,165.2100067138672,162.22999572753906,163.74000549316406,164.7899932861328,60900.0,162.98062133789062
COKE,2016-02-12,164.9600067138672,161.9499969482422,162.85000610351562,163.27999877929688,34900.0,161.48721313476562
COKE,2016-02-11,160.72999572753906,155.5,158.0399932861328,160.24000549316406,27400.0,158.48057556152344
COKE,2016-02-10,172.0399932861328,159.61000061035156,166.0800018310547,160.00999450683594,19200.0,158.2531280517578
COKE,2016-02-09,166.61000061035156,151.3699951171875,155.64999389648438,163.92999267578125,45100.0,162.13003540039062
COKE,2016-02-08,157.0800018310547,150.25999450683594,154.4600067138672,156.25,62400.0,154.53439331054688
COKE,2016-02-05,161.3800048828125,155.0399932861328,161.1999969482422,155.5,69200.0,153.79263305664062
COKE,2016-02-04,166.25999450683594,158.8800048828125,163.1699981689453,160.25,35200.0,158.49046325683594
COKE,2016-02-03,169.1300048828125,162.5,163.27000427246094,163.1699981689453,39800.0,161.37840270996094
COKE,2016-02-02,172.22000122070312,162.4499969482422,169.42999267578125,162.61000061035156,52600.0,160.82455444335938
COKE,2016-02-01,176.0,173.61000061035156,174.5,173.61000061035156,29200.0,171.7037811279297
COKE,2016-01-29,180.5800018310547,174.16000366210938,178.77999877929688,175.89999389648438,43800.0,173.96864318847656
COKE,2016-01-28,179.25999450683594,171.00999450683594,171.39999389648438,177.3800048828125,47800.0,175.432373046875
COKE,2016-01-27,171.75999450683594,167.75,171.00999450683594,170.6999969482422,57900.0,168.82571411132812
COKE,2016-01-26,172.5800018310547,168.9199981689453,169.19000244140625,170.36000061035156,25800.0,168.24220275878906
COKE,2016-01-25,172.49000549316406,168.25999450683594,169.02999877929688,170.58999633789062,27000.0,168.46934509277344
COKE,2016-01-22,172.16000366210938,165.0399932861328,172.16000366210938,167.8800048828125,50400.0,165.79302978515625
COKE,2016-01-21,175.07000732421875,170.1300048828125,173.39999389648438,170.60000610351562,39400.0,168.47921752929688
COKE,2016-01-20,174.97999572753906,166.00999450683594,170.3000030517578,172.52000427246094,56600.0,170.37535095214844
COKE,2016-01-19,174.1199951171875,165.41000366210938,165.97000122070312,171.17999267578125,62700.0,169.052001953125
COKE,2016-01-15,167.97000122070312,158.8000030517578,165.72999572753906,166.0,69700.0,163.93641662597656
COKE,2016-01-14,169.80999755859375,166.0500030517578,167.64999389648438,169.49000549316406,61300.0,167.38304138183594
COKE,2016-01-13,175.4499969482422,168.38999938964844,173.67999267578125,169.11000061035156,42800.0,167.00775146484375
COKE,2016-01-12,177.44000244140625,172.6199951171875,173.11000061035156,174.4600067138672,42300.0,172.29127502441406
COKE,2016-01-11,178.9499969482422,171.5,178.4199981689453,172.57000732421875,58000.0,170.4247283935547
COKE,2016-01-08,178.67999267578125,176.10000610351562,176.41000366210938,177.89999389648438,48300.0,175.68846130371094
COKE,2016-01-07,181.47000122070312,176.02000427246094,176.94000244140625,177.42999267578125,37300.0,175.22430419921875
COKE,2016-01-06,181.97999572753906,172.0,175.17999267578125,179.9499969482422,42200.0,177.71298217773438
COKE,2016-01-05,179.41000366210938,174.3000030517578,177.02000427246094,176.74000549316406,32600.0,174.5428924560547
COKE,2016-01-04,183.4199981689453,174.61000061035156,180.39999389648438,175.0500030517578,73400.0,172.87391662597656
COKE,2015-12-31,184.4600067138672,180.52999877929688,181.4499969482422,182.50999450683594,78000.0,180.24114990234375
COKE,2015-12-30,186.55999755859375,179.7100067138672,180.6199951171875,183.39999389648438,37700.0,181.1201171875
COKE,2015-12-29,184.50999450683594,180.3300018310547,182.61000061035156,181.97999572753906,38700.0,179.71774291992188
COKE,2015-12-28,184.92999267578125,179.00999450683594,179.0399932861328,182.61000061035156,35800.0,180.3399200439453
COKE,2015-12-24,182.32000732421875,176.80999755859375,182.08999633789062,178.66000366210938,42500.0,176.43902587890625
COKE,2015-12-23,185.27999877929688,182.19000244140625,184.3699951171875,183.9199981689453,27000.0,181.6336212158203
COKE,2015-12-22,185.5800018310547,180.4499969482422,182.4499969482422,183.97999572753906,14800.0,181.6929168701172
COKE,2015-12-21,188.10000610351562,181.0,183.00999450683594,182.60000610351562,36300.0,180.33006286621094
COKE,2015-12-18,190.44000244140625,181.9199981689453,187.57000732421875,182.83999633789062,128700.0,180.5670623779297
COKE,2015-12-17,196.11000061035156,189.02000427246094,195.60000610351562,189.02000427246094,28500.0,186.67025756835938
COKE,2015-12-16,196.00999450683594,191.74000549316406,193.97000122070312,194.77999877929688,32500.0,192.358642578125
COKE,2015-12-15,197.83999633789062,192.3000030517578,192.9499969482422,194.22000122070312,24800.0,191.8056182861328
COKE,2015-12-14,193.1999969482422,181.1199951171875,182.6699981689453,191.6699981689453,43100.0,189.2873077392578
COKE,2015-12-11,188.5500030517578,182.6300048828125,188.5500030517578,183.77000427246094,33000.0,181.48550415039062
COKE,2015-12-10,194.77999877929688,189.66000366210938,193.25999450683594,189.97000122070312,24400.0,187.6084442138672
COKE,2015-12-09,197.5500030517578,192.74000549316406,194.66000366210938,192.94000244140625,25800.0,190.54150390625
COKE,2015-12-08,195.97000122070312,191.17999267578125,195.1300048828125,195.11000061035156,30900.0,192.68453979492188
COKE,2015-12-07,200.32000732421875,192.55999755859375,192.85000610351562,195.49000549316406,34400.0,193.05979919433594
COKE,2015-12-04,194.00999450683594,191.25,192.42999267578125,193.13999938964844,22600.0,190.73902893066406
COKE,2015-12-03,200.99000549316406,191.72999572753906,193.89999389648438,192.05999755859375,35000.0,189.67245483398438
COKE,2015-12-02,193.7899932861328,190.77999877929688,193.49000549316406,193.39999389648438,22400.0,190.9958038330078
COKE,2015-12-01,194.85000610351562,188.00999450683594,193.0,193.64999389648438,99000.0,191.24267578125
COKE,2015-11-30,198.36000061035156,193.27999877929688,198.0,193.6699981689453,40700.0,191.262451171875
COKE,2015-11-27,199.77999877929688,193.22999572753906,193.82000732421875,198.69000244140625,15700.0,196.22003173828125
COKE,2015-11-25,195.2100067138672,188.2899932861328,188.5500030517578,193.14999389648438,42000.0,190.7489013671875
COKE,2015-11-24,195.0399932861328,185.6199951171875,192.42999267578125,188.1199951171875,40100.0,185.78140258789062
COKE,2015-11-23,195.41000366210938,185.1699981689453,186.92999267578125,192.88999938964844,47200.0,190.4921417236328
COKE,2015-11-20,194.47000122070312,173.24000549316406,173.3000030517578,188.6300048828125,78600.0,186.28509521484375
COKE,2015-11-19,174.9199981689453,171.52000427246094,174.25,172.97000122070312,57300.0,170.8197479248047
COKE,2015-11-18,173.83999633789062,171.25,172.14999389648438,172.3800048828125,33800.0,170.2371063232422
COKE,2015-11-17,178.47000122070312,170.00999450683594,176.4600067138672,173.14999389648438,37100.0,170.99752807617188
COKE,2015-11-16,178.72999572753906,175.0,176.5,175.4600067138672,26400.0,173.27883911132812
COKE,2015-11-13,180.17999267578125,176.27999877929688,176.5,176.77999877929688,26900.0,174.5823974609375
COKE,2015-11-12,184.38999938964844,175.00999450683594,183.47999572753906,176.61000061035156,44500.0,174.41452026367188
COKE,2015-11-11,186.22000122070312,180.49000549316406,180.6999969482422,184.36000061035156,52900.0,182.0681610107422
COKE,2015-11-10,185.58999633789062,179.7100067138672,181.6300048828125,180.32000732421875,46300.0,178.07839965820312
COKE,2015-11-09,188.67999267578125,182.10000610351562,185.5500030517578,182.75999450683594,43100.0,180.48806762695312
COKE,2015-11-06,189.17999267578125,185.0,185.3300018310547,188.9499969482422,37900.0,186.60110473632812
COKE,2015-11-05,189.02999877929688,176.0,176.0,185.60000610351562,86700.0,183.2927703857422
COKE,2015-11-04,204.0,175.0,201.0,176.36000061035156,149200.0,174.16761779785156
COKE,2015-11-03,208.94000244140625,202.0,207.75,207.4199981689453,59500.0,204.84153747558594
COKE,2015-11-02,213.36000061035156,208.85000610351562,210.2899932861328,209.97000122070312,38700.0,207.35983276367188
COKE,2015-10-30,215.02000427246094,210.3800048828125,215.0,211.2100067138672,57700.0,208.58441162109375
COKE,2015-10-29,217.1300048828125,212.11000061035156,215.0,213.07000732421875,34900.0,210.4212646484375
COKE,2015-10-28,216.47000122070312,208.1699981689453,208.7899932861328,214.72999572753906,68800.0,212.0606231689453
COKE,2015-10-27,211.17999267578125,208.0399932861328,209.27000427246094,208.0399932861328,60900.0,205.20689392089844
COKE,2015-10-26,213.14999389648438,208.11000061035156,212.9499969482422,208.5500030517578,64000.0,205.70997619628906
COKE,2015-10-23,214.75,210.8800048828125,214.75,212.55999755859375,35600.0,209.6653289794922
COKE,2015-10-22,213.72000122070312,210.5500030517578,212.0,212.6300048828125,38200.0,209.7344207763672
COKE,2015-10-21,214.66000366210938,210.58999633789062,214.66000366210938,211.1999969482422,27900.0,208.32388305664062
COKE,2015-10-20,214.38999938964844,210.72999572753906,211.5500030517578,214.38999938964844,30300.0,211.47044372558594
COKE,2015-10-19,215.00999450683594,211.7100067138672,213.13999938964844,212.5500030517578,52100.0,209.65550231933594
COKE,2015-10-16,213.72999572753906,211.4199981689453,213.57000732421875,212.0,44300.0,209.1129913330078
COKE,2015-10-15,213.3000030517578,210.07000732421875,212.6300048828125,212.57000732421875,24700.0,209.6752166748047
COKE,2015-10-14,216.0,211.00999450683594,215.82000732421875,211.6300048828125,34500.0,208.74803161621094
COKE,2015-10-13,218.77999877929688,214.2899932861328,215.0,214.82000732421875,40700.0,211.89459228515625
COKE,2015-10-12,215.97000122070312,212.30999755859375,213.52999877929688,215.82000732421875,36000.0,212.8809814453125
COKE,2015-10-09,215.92999267578125,210.8800048828125,210.8800048828125,214.30999755859375,40600.0,211.3915252685547
COKE,2015-10-08,219.9499969482422,208.0,218.07000732421875,210.8699951171875,81300.0,207.99838256835938
COKE,2015-10-07,220.92999267578125,205.3300018310547,206.75,217.4600067138672,128800.0,214.49864196777344
COKE,2015-10-06,207.3300018310547,197.91000366210938,199.6300048828125,206.69000244140625,66100.0,203.87530517578125
COKE,2015-10-05,199.05999755859375,195.05999755859375,195.05999755859375,198.8300018310547,46800.0,196.1223602294922
COKE,2015-10-02,195.14999389648438,188.52999877929688,190.0800018310547,195.14999389648438,36300.0,192.49244689941406
COKE,2015-10-01,193.33999633789062,190.5800018310547,192.80999755859375,191.0,43900.0,188.39895629882812
COKE,2015-09-30,199.8699951171875,192.91000366210938,195.64999389648438,193.3800048828125,131600.0,190.74655151367188
COKE,2015-09-29,195.72999572753906,189.86000061035156,192.16000366210938,193.6999969482422,47100.0,191.0622100830078
COKE,2015-09-28,194.72999572753906,189.2899932861328,190.1199951171875,192.38999938964844,64900.0,189.77005004882812
COKE,2015-09-25,194.42999267578125,187.74000549316406,189.89999389648438,189.1300048828125,95100.0,186.55441284179688
COKE,2015-09-24,186.6300048828125,172.8800048828125,172.8800048828125,185.30999755859375,77800.0,182.78646850585938
COKE,2015-09-23,173.77999877929688,170.8699951171875,171.14999389648438,173.22999572753906,31400.0,170.8709716796875
COKE,2015-09-22,171.77999877929688,165.74000549316406,171.2899932861328,170.42999267578125,50600.0,168.1090850830078
COKE,2015-09-21,169.80999755859375,164.39999389648438,168.35000610351562,169.27000427246094,33800.0,166.9648895263672
COKE,2015-09-18,174.08999633789062,163.6300048828125,171.14999389648438,166.35000610351562,127800.0,164.08462524414062
COKE,2015-09-17,173.10000610351562,164.72000122070312,164.72000122070312,171.17999267578125,43200.0,168.84886169433594
COKE,2015-09-16,165.6699981689453,163.5399932861328,165.39999389648438,165.0,28200.0,162.75303649902344
COKE,2015-09-15,165.52999877929688,162.8300018310547,165.27999877929688,164.60000610351562,39900.0,162.35848999023438
COKE,2015-09-14,167.10000610351562,161.3000030517578,162.6999969482422,164.30999755859375,39200.0,162.07244873046875
COKE,2015-09-11,163.5,160.63999938964844,160.63999938964844,163.0500030517578,32600.0,160.82958984375
COKE,2015-09-10,163.16000366210938,160.0500030517578,160.47999572753906,162.0,29800.0,159.7938995361328
COKE,2015-09-09,167.67999267578125,160.1199951171875,166.5,160.7899932861328,39800.0,158.600341796875
COKE,2015-09-08,168.0,158.63999938964844,159.11000061035156,165.27000427246094,45500.0,163.01934814453125
COKE,2015-09-04,162.9199981689453,156.16000366210938,162.52000427246094,157.35000610351562,32800.0,155.2072296142578
COKE,2015-09-03,165.25999450683594,158.47000122070312,159.0,163.1999969482422,43500.0,160.9775390625
COKE,2015-09-02,159.30999755859375,153.3800048828125,154.39999389648438,159.30999755859375,26700.0,157.1405029296875
COKE,2015-09-01,155.17999267578125,152.02999877929688,152.5,154.13999938964844,75000.0,152.04095458984375
COKE,2015-08-31,158.92999267578125,152.49000549316406,155.97999572753906,154.22999572753906,46400.0,152.12969970703125
COKE,2015-08-28,157.55999755859375,151.67999267578125,155.10000610351562,157.55999755859375,59600.0,155.4143524169922
COKE,2015-08-27,162.99000549316406,152.19000244140625,162.60000610351562,155.8300018310547,44100.0,153.7079315185547
COKE,2015-08-26,163.17999267578125,158.80999755859375,163.17999267578125,161.8000030517578,41100.0,159.5966033935547
COKE,2015-08-25,162.0,156.7899932861328,160.8000030517578,160.5500030517578,44300.0,158.3636474609375
COKE,2015-08-24,155.99000549316406,126.30999755859375,144.5,155.5500030517578,118700.0,153.4317169189453
COKE,2015-08-21,156.92999267578125,152.47000122070312,156.4199981689453,154.14999389648438,42800.0,152.05079650878906
COKE,2015-08-20,160.6999969482422,155.9600067138672,160.6999969482422,158.6199951171875,43100.0,156.45989990234375
COKE,2015-08-19,164.75999450683594,160.6699981689453,164.35000610351562,161.25,34600.0,159.05410766601562
COKE,2015-08-18,166.1699981689453,163.22000122070312,166.1699981689453,164.6999969482422,43800.0,162.45712280273438
COKE,2015-08-17,166.32000732421875,161.5399932861328,161.5399932861328,166.32000732421875,18900.0,164.05508422851562
COKE,2015-08-14,163.2899932861328,160.22000122070312,160.22000122070312,162.85000610351562,35200.0,160.63230895996094
COKE,2015-08-13,162.94000244140625,160.50999450683594,161.30999755859375,160.57000732421875,33400.0,158.38336181640625
COKE,2015-08-12,162.6300048828125,160.25999450683594,160.25999450683594,160.86000061035156,31100.0,158.6693878173828
COKE,2015-08-11,164.1999969482422,161.07000732421875,162.4499969482422,162.25999450683594,32700.0,160.05032348632812
COKE,2015-08-10,166.97000122070312,161.39999389648438,164.5500030517578,162.52000427246094,46100.0,160.3068084716797
COKE,2015-08-07,167.52000427246094,160.32000732421875,162.0,163.27999877929688,25700.0,161.0564727783203
COKE,2015-08-06,170.0,160.44000244140625,167.22000122070312,162.11000061035156,44500.0,159.9023895263672
COKE,2015-08-05,174.10000610351562,165.05999755859375,170.0,165.77000427246094,57000.0,163.51254272460938
COKE,2015-08-04,166.77000427246094,157.6199951171875,160.25,165.0,85100.0,162.75303649902344
COKE,2015-08-03,163.07000732421875,156.02000427246094,163.07000732421875,160.24000549316406,41500.0,158.057861328125
COKE,2015-07-31,162.63999938964844,157.77000427246094,158.27000427246094,162.0,48800.0,159.7938995361328
